Theta_Actual,Phi_Actual,Theta_Predicted,Phi_Predicted
0.888888888888889,0.916666666666667,0.561744499069742,0.400562358249125
0.694444444444444,0.194444444444444,0.553356946921827,0.563930653198959
0.277777777777778,0.416666666666667,0.449665962980221,0.397912387171332
0.888888888888889,0.416666666666667,0.212117935815795,0.787304081682984
0.388888888888889,0.861111111111111,0.485061602434813,0.439255717648135
0.555555555555556,0.305555555555556,0.582298933666475,0.466123622849249
0.0833333333333333,0.138888888888889,0.410037048234904,0.482016900740566
0.388888888888889,0.444444444444444,0.572622133993625,0.471085241434944
0.583333333333333,0.972222222222222,0.541857374382542,0.503771362375104
0.416666666666667,0.166666666666667,0.635823791779839,0.481276435277297
0.916666666666667,0.0277777777777778,0.10201164659117,0.366080951542188
0.25,0.361111111111111,0.565730465603091,0.462269442981655
0.194444444444444,0.333333333333333,0.444041118722911,0.526380318159609
0.527777777777778,0.138888888888889,0.530682042813317,0.443453598200429
0.861111111111111,0.222222222222222,0.568637816295347,0.438660465430243
0.416666666666667,0.694444444444444,0.526947141783198,0.491372807662733
0.611111111111111,0.777777777777778,0.522797633783048,0.243180834051391
0.777777777777778,0.805555555555556,0.432402167296075,0.653174534111615
0.416666666666667,0.305555555555556,0.464139641257988,0.432877581932383
0.277777777777778,0.611111111111111,0.517289078252197,0.365075790597598
0.972222222222222,0.444444444444444,0.430644897937928,0.291467274801789
0.611111111111111,0.75,0.532604738607773,0.546344708271563
0.361111111111111,0.416666666666667,0.539259789491022,0.474961171849043
0.694444444444444,0.527777777777778,0.548604778853171,0.360927707069915
0.861111111111111,0.944444444444444,0.757083566491455,0.638483938829703
0.944444444444444,0.138888888888889,0.445128731370565,0.503789043285482
0.916666666666667,0.611111111111111,0.18940840416049,0.44983385059418
0.0277777777777778,0.0277777777777778,0.717784576739679,0.389297842021813
0.805555555555556,0.305555555555556,0.457616974832545,0.286356145816661
0.305555555555556,0.333333333333333,0.157263517844442,0.383206234972325
0.111111111111111,0.5,0.43914714635911,0.571047673827609
0.222222222222222,0.222222222222222,0.134612642299853,0.6234585052108
0.111111111111111,0.805555555555556,0.260745971866713,0.662363806499007
0.888888888888889,0,0.50817403997462,0.524326274421725
0.444444444444444,0.722222222222222,0.491950592483926,0.458235227689048
0.5,0.75,0.503625092312982,0.429046663184311
0.75,0.138888888888889,0.252248118072223,0.46176988939996
0.5,0.0277777777777778,0.536781603966925,0.433912091930055
0.138888888888889,0.0833333333333333,0.704691750921235,0.704849528314282
0.0277777777777778,0.388888888888889,0.585455933910803,0.475673770763546
0.277777777777778,0.527777777777778,0.486162191810958,0.281766026535699
0,0.944444444444444,0.445543687225111,0.347814567125634
0.138888888888889,1,0.393028889770631,0.613643533094299
0.833333333333333,0.472222222222222,0.577085424502059,0.503430777430291
1,0.111111111111111,0.22882062270707,0.46041453950813
0.916666666666667,0.888888888888889,0.501317343767299,0.310725742605027
0.0833333333333333,0.25,0.666903918543919,0.255190723407545
0.472222222222222,0.416666666666667,0.555569410828377,0.445762306184303
0.75,0.833333333333333,0.589100368599234,0.430885013524634
0.888888888888889,0.305555555555556,0.220646317379392,-0.182412756404961
0.861111111111111,0.0833333333333333,0.553737521625162,0.374647253590618
0.0555555555555556,0.916666666666667,0.235753153017571,0.68951060303331
0.0277777777777778,0.0833333333333333,0.496972610366452,0.4234541130111
0.0833333333333333,0.0555555555555556,0.523760001843234,0.541970230667069
0.861111111111111,1,0.533193413760602,0.419719161970685
0.555555555555556,0.388888888888889,0.559060059889557,0.394932660526074
0,0.972222222222222,0.059309183984064,0.251626528528008
0.805555555555556,0.555555555555556,0.368485448303802,0.478833457225118
0.611111111111111,0.527777777777778,0.483021856628021,0.424050999746822
0.361111111111111,0.777777777777778,0.495806354211538,0.3913037606968
0.916666666666667,0.0277777777777778,0.508585498935052,0.509892221785199
0.583333333333333,0.722222222222222,0.531242060034249,0.509397862754389
0.194444444444444,0.305555555555556,0.373445207579317,0.33412599821614
0.833333333333333,0.361111111111111,0.780790337809536,0.546201522597115
0.138888888888889,0.888888888888889,0.709832452143951,0.547820358911534
0.527777777777778,0.111111111111111,0.554293770329678,0.37446572974958
0.0833333333333333,0.138888888888889,0.598955721410393,0.406043076578981
0.944444444444444,0.361111111111111,0.585756224299385,0.320308308096347
0.194444444444444,0.333333333333333,0.285272087767404,0.326679888647259
0.666666666666667,0,0.333075742327928,0.692179007064309
0.305555555555556,0.277777777777778,0.610167366842885,0.374853204894441
0.388888888888889,0.805555555555556,0.570547530284502,0.429759053180512
0.361111111111111,1,0.539458416742852,0.586409500191362
0.527777777777778,0.305555555555556,0.573112194163923,0.443160223958544
0.916666666666667,0.333333333333333,0.575666607092407,0.420693927945057
0.111111111111111,0.0555555555555556,0.520939676743321,0.270606798493765
0.361111111111111,0.0555555555555556,0.587949066814078,0.607059104482987
1,0.472222222222222,0.646611347827147,0.6629615224706
0,0.277777777777778,0.299501451106369,0.37735265234408
0.722222222222222,0.722222222222222,0.451604750376209,0.584349826328654
0,0.111111111111111,0.447525570707943,0.680289765705065
0.333333333333333,0.583333333333333,0.71618267893115,0.299339285295883
0.611111111111111,0.5,0.57204623584268,0.517661801259392
0.305555555555556,0.861111111111111,0.318969174118326,0.604144081095817
0.388888888888889,0.388888888888889,0.49739889891242,0.402493009573072
0.0555555555555556,0.583333333333333,0.690376933271725,0.431102649812709
0.583333333333333,0.861111111111111,0.553111578683984,0.471551341959804
0.277777777777778,0.944444444444444,0.462119489250406,0.432812782283549
0.0277777777777778,0.916666666666667,0.0654983034852664,0.825562740595315
0.25,0.444444444444444,0.606302200466905,0.451283151699526
0.333333333333333,0,0.331313883846688,0.362426772309477
0.138888888888889,0.0277777777777778,0.550717791237431,0.467966589668887
0.388888888888889,0.333333333333333,0.573289483428292,0.461956998114064
0.0833333333333333,0.833333333333333,0.46808353791483,0.392603241592497
0.277777777777778,0.611111111111111,0.602328187579164,0.498517630542411
0.111111111111111,0.361111111111111,0.452530663723889,0.430800138470335
0.361111111111111,0.611111111111111,0.699149307063579,0.203184141718991
0.25,0.722222222222222,0.469449272532326,0.459250613493689
0.305555555555556,0.916666666666667,0.485443364192906,0.520075284058185
0.555555555555556,0.611111111111111,0.554701036142131,0.443023178739556
0.166666666666667,0,0.497609670300855,0.378485011015313
0.277777777777778,0.222222222222222,0.221636540747468,0.539252326652069
0.527777777777778,0.777777777777778,0.49809019133675,0.52813973924824
0.416666666666667,0.472222222222222,0.554473893192579,0.50647231693625
0.833333333333333,0.333333333333333,0.435683701703597,0.444637491488281
0.972222222222222,0.388888888888889,0.61639228675148,0.532889343155594
0.472222222222222,0.194444444444444,0.491083217602451,0.42139111322442
0.0277777777777778,1,0.880856836953116,0.465902962300272
0.666666666666667,0.0833333333333333,0.49551622859699,0.403949105261647
0.833333333333333,0,0.518817519200562,0.378749084544468
0.361111111111111,0.0277777777777778,0.454513408122749,0.526974072105766
0.222222222222222,0.861111111111111,0.556511032251616,0.411518354697942
0.972222222222222,0.833333333333333,0.382021970681805,0.490604033583312
0.25,0.638888888888889,0.572907326580646,0.480911835078506
0.916666666666667,0.944444444444444,0.417925968024095,0.463265190661436
0.527777777777778,0.944444444444444,0.559028061926549,0.488480336227944
0.777777777777778,0.888888888888889,0.479605888205584,0.345098135018201
0.111111111111111,1,0.829811241304849,0.392295235958148
0.111111111111111,0.777777777777778,0.557724914577528,0.28130956001731
0.555555555555556,0.972222222222222,0.540808083978349,0.456751945618973
0.5,0.388888888888889,0.544271428861248,0.436203230636356
0.166666666666667,0.638888888888889,0.447297325777158,0.495337511143462
0.138888888888889,0.0277777777777778,0.365177314110068,0.876110399843189
0.972222222222222,0.5,0.22761407650068,0.611899837377528
0.916666666666667,0.694444444444444,0.211845796760184,0.69268205534118
0.75,0.111111111111111,0.522814394306137,0.508679724456945
0.666666666666667,0.5,0.636160020606362,0.444748996992964
0.222222222222222,0.111111111111111,0.571228669976677,0.300723324983376
0.361111111111111,0.555555555555556,0.662464482153187,0.681066328212196
0.388888888888889,0.472222222222222,0.580486629325558,0.42517486078974
0.0833333333333333,0,0.23958542498242,0.612608555980829
0.444444444444444,0.916666666666667,0.577032634020012,0.451885070449574
0.916666666666667,0.222222222222222,0.607502270008595,0.451726669420384
0.861111111111111,0.5,0.309740809066946,0.542217986474391
0.0833333333333333,0.416666666666667,0.595012392181393,0.735112751621462
0.861111111111111,0.0277777777777778,0.531891727870008,0.398500255521989
0.972222222222222,0.638888888888889,0.543282073309485,0.876986989694879
0.777777777777778,0.777777777777778,0.279477735427067,0.770332681562697
0.5,0,0.574742449992915,0.442729838159604
0.555555555555556,0.861111111111111,0.458844067597594,0.467218742021838
0.722222222222222,0.75,0.107972596750844,0.286611363674894
0.111111111111111,0.972222222222222,0.263125019331367,0.232269140462089
0.0555555555555556,0.972222222222222,1.10373005865452,0.378331786742383
0.277777777777778,0.694444444444444,0.294621235936691,0.329236785057029
0.111111111111111,0.472222222222222,0.801440207824508,0.196204569017277
0.527777777777778,0.194444444444444,0.583179436761358,0.436875459432454
0.222222222222222,0.416666666666667,0.479458240830412,0.458002066808368
0.0555555555555556,0.944444444444444,0.408512915214112,0.650405526717746
0.444444444444444,0.25,0.586671640909942,0.424350830437657
0.166666666666667,0.361111111111111,0.314521563978191,0.156225739590977
0.0833333333333333,0.972222222222222,0.360706775465884,0.679932774301878
0.5,0.111111111111111,0.574822532664391,0.436832203629781
0.527777777777778,0.555555555555556,0.576043736017124,0.449729093237556
0.805555555555556,0.194444444444444,0.410252553817941,0.490246243795027
0.75,0,0.575858430432394,0.340150540989432
0.25,0.0833333333333333,0.524689181895643,0.499625863741696
0.777777777777778,0.0555555555555556,0.521007835089529,0.398632683446371
0.694444444444444,0.888888888888889,0.467113699697899,0.449899861006772
0.5,0.861111111111111,0.558791026435304,0.428170088536254
0.555555555555556,0.805555555555556,0.558766921338704,0.509484178919987
0.0833333333333333,0.694444444444444,0.541033898741005,0.769925755404294
0.388888888888889,0.527777777777778,0.653715289381866,0.45770710841111
0.166666666666667,0.888888888888889,0.544335703050547,0.525917705044787
0.555555555555556,1,0.531345448578212,0.511519206628552
0.805555555555556,0.333333333333333,0.476420472316283,0.486756344716824
0.444444444444444,0.777777777777778,0.482912756111921,0.462044757618814
0.0555555555555556,0.611111111111111,0.460816775124792,0.360156084130956
0.305555555555556,0.833333333333333,0.539548248895965,0.3465978081157
0.527777777777778,0.444444444444444,0.554050610876993,0.462161215214192
0.944444444444444,0.805555555555556,0.467941630011957,0.374982855940773
0.611111111111111,0.25,0.587679917839468,0.321887926702578
0.75,0.333333333333333,0.526020326219206,0.808725949063216
0.222222222222222,0.5,0.601556946306238,0.440472140067651
0.916666666666667,0,0.614988678949213,0.419420398226943
0.361111111111111,0.722222222222222,0.847768005062086,0.579724786801669
0.194444444444444,0.916666666666667,0.279142524455537,0.61409632354784
0.138888888888889,0.277777777777778,0.790805522608622,0.428200388153047
0.777777777777778,0.111111111111111,0.50466200786543,0.517616058831539
0.361111111111111,0.888888888888889,0.575677077345677,0.367516851971631
0.222222222222222,0.388888888888889,0.491301283051111,0.455319828131855
0.277777777777778,0.638888888888889,0.633817953493143,0.517461191026232
0.222222222222222,0.166666666666667,0.591633801283692,0.310835246568965
0.972222222222222,0.527777777777778,0.132672291723468,0.345252708651769
0.805555555555556,0.166666666666667,0.392937982982962,0.903750079186347
0.805555555555556,0.583333333333333,0.606360244046098,0.703200780220807
0.916666666666667,0.444444444444444,0.50124669900424,0.511682904859731
0.694444444444444,0.833333333333333,0.342318522141439,0.778513182385174
0.972222222222222,0.305555555555556,0.492675969050912,0.47869377728224
0.722222222222222,0.916666666666667,0.509273205995617,0.39157005540808
0.555555555555556,0.888888888888889,0.516880486441744,0.518836640288458
0.944444444444444,0.805555555555556,0.433329605763967,0.794730645176707
0.861111111111111,0.277777777777778,0.273687512112518,0.514285976906724
0.638888888888889,0.444444444444444,0.525227335050056,0.48076730161622
0.833333333333333,0.833333333333333,0.211624054066301,0.824577326437119
0.305555555555556,0.361111111111111,0.52248632105592,0.52847303881774
0.416666666666667,0.361111111111111,0.506172254836188,0.475822634812513
0.416666666666667,0.361111111111111,0.583975004991881,0.44638307350505
0.472222222222222,0.805555555555556,0.535526478117607,0.465586991815505
0.333333333333333,0.805555555555556,0.562603371442083,0.448399731307959
0.361111111111111,0.333333333333333,0.445264548799555,0.459058500695043
0.638888888888889,0.472222222222222,0.636367922762614,0.612639898541365
0.861111111111111,0.361111111111111,0.709740128963979,0.485250730077257
0.972222222222222,0.527777777777778,0.878025347154691,0.415589573531601
0.166666666666667,0.527777777777778,0.536670711751001,0.466344537609748
0.583333333333333,0.194444444444444,0.562125585827749,0.416920518947488
0.944444444444444,0.75,0.58135409906124,0.408521807847124
0.194444444444444,0.527777777777778,0.582235272399154,0.381787428563045
0.861111111111111,0.944444444444444,0.548144483757055,0.440267204756399
0.166666666666667,0.388888888888889,0.731707824063673,0.452518469309004
0.0555555555555556,0.888888888888889,0.429703606106642,0.341536076379554
0.277777777777778,0.916666666666667,0.287531863781845,0.682010141940853
0.861111111111111,0.194444444444444,0.260436322091359,0.177544613546464
0.777777777777778,0.25,0.843971875584167,0.636451295013247
0.777777777777778,0.722222222222222,0.58727501171528,0.600215997750214
0.694444444444444,0.75,0.53305418415535,0.318828480921927
0.583333333333333,0.75,0.574801808629401,0.456724114711387
0.833333333333333,0.694444444444444,0.580503297281137,0.89156465695583
0.138888888888889,0.75,0.268636656989633,0.470205543994655
0.833333333333333,0.583333333333333,0.649672759969642,0.515452177193753
0.5,0.0555555555555556,0.556617517009884,0.428283847312819
0.277777777777778,0.0277777777777778,0.523427228423263,0.459715414279441
0.666666666666667,0.722222222222222,0.579079799995966,0.587746109948329
0.916666666666667,0.694444444444444,0.531026734899419,0.522039792781484
0.666666666666667,0.361111111111111,0.469487117740611,0.297102739261094
0.0833333333333333,0.583333333333333,0.562514088253785,0.496063769934771
0.0277777777777778,0.833333333333333,0.438756586917106,0.464315067094835
0.583333333333333,0.0833333333333333,0.552586529052789,0.467338979283034
0.138888888888889,0.333333333333333,0.846074852042041,0.760858503582023
0.861111111111111,0.416666666666667,0.561111105911233,0.51343880257152
0.333333333333333,0.166666666666667,0.454684597723143,0.230339443931716
0.138888888888889,0.444444444444444,0.665276164059165,0.61209453560008
0.416666666666667,0.0277777777777778,0.565510049835447,0.487625223056582
0.0277777777777778,0.694444444444444,0.451608344725284,0.478162631083681
0,0.722222222222222,0.526983646946243,0.257688474651986
0.75,0.833333333333333,0.364638151915854,0.82232019709637
0.638888888888889,0.916666666666667,0.428652483017901,0.62937424624335
0.611111111111111,0.916666666666667,0.536935916678328,0.467321186492217
0.416666666666667,0.0555555555555556,0.542976270205659,0.496057251722139
0.805555555555556,0.0277777777777778,0.556396458360168,0.407439244846664
0.527777777777778,0,0.570862229518,0.43990861382229
0.694444444444444,0.5,0.381537605347323,0.346628631608378
0.277777777777778,0.75,1.00716932475453,0.538737812646437
0.666666666666667,0.138888888888889,0.46381860654101,0.361514496009306
0.666666666666667,0.111111111111111,1.07964457828376,0.672944261106062
0.527777777777778,0.361111111111111,0.528233329778531,0.482037376693244
0.25,0.0277777777777778,0.531741870627016,0.426370290457821
0.75,0.611111111111111,0.34037279888871,0.483905536635103
0.111111111111111,0.25,0.556061821497328,0.42824952545698
0.638888888888889,0.75,0.461179386675497,0.513078009862825
0,1,0.543819375352781,0.442300054434746
0.833333333333333,0.0555555555555556,0.583226075885656,0.441806992222809
0.444444444444444,0.277777777777778,0.663721669890442,0.475398077350226
0.416666666666667,0.777777777777778,0.532341120874332,0.501424991509061
0.861111111111111,0.527777777777778,0.80449717209672,0.558756714134915
0.75,0.0555555555555556,0.575609268745999,0.485035929843125
0.916666666666667,0.583333333333333,0.51621924749871,0.709931963624239
0.194444444444444,0.194444444444444,0.875291516982614,0.367272188660086
0,0.333333333333333,0.364477784569669,0.538983698779523
0.25,0.333333333333333,0.602056286778576,0.347363607973894
0.194444444444444,0.222222222222222,0.642402282356058,0.576682875541807
0.472222222222222,0.75,0.575226026192311,0.44616052468688
0.861111111111111,0.333333333333333,0.508217117038772,0.657766697837169
0.333333333333333,0.472222222222222,0.540420422981911,0.360950507789203
0.916666666666667,0.222222222222222,0.522561064760861,0.434687676248032
0.833333333333333,0.305555555555556,0.415623686175732,0.656387981562026
0.805555555555556,0.0277777777777778,0.59584896317733,0.488691301055088
0.861111111111111,0.527777777777778,0.955533027453825,0.703269884452375
0.722222222222222,0.638888888888889,0.933463681735097,0.626236150971534
0.0277777777777778,0.194444444444444,0.219773404693506,0.251982700273263
0.138888888888889,0.166666666666667,0.84301200177969,0.637449445653023
0.722222222222222,0.583333333333333,0.522334705583188,0.392631110564219
0.694444444444444,0.166666666666667,0.674561116803723,0.494435529535689
0.888888888888889,0.805555555555556,0.49469958928297,0.436159755677513
0.0833333333333333,0.75,0.507337847912072,0.457737089814461
0.0555555555555556,0.111111111111111,0.474478163069553,0.37978962920955
0.777777777777778,0.416666666666667,0.589628819312842,0.469428885673951
0.111111111111111,0.472222222222222,0.649856099089374,0.672308137824259
0.972222222222222,0.472222222222222,0.545868708180318,0.367375890453347
0.166666666666667,0.805555555555556,0.544458750037048,0.458718429145626
0.111111111111111,0.0833333333333333,0.624818621540301,0.390654970876092
0.222222222222222,0.5,0.349427882037902,0.413452938224534
0.5,0.472222222222222,0.560146670991967,0.443404559723013
0.388888888888889,0.5,0.535606148734496,0.44310041115224
0.138888888888889,0.138888888888889,0.543626068402473,0.402281734461473
0.583333333333333,0.138888888888889,0.573657296212592,0.444209205163159
0.0555555555555556,0.5,0.337104910048537,0.30163181519113
0.5,0.861111111111111,0.589076796904656,0.445492937633991
0.388888888888889,0.861111111111111,0.597465140146873,0.424782822601686
0.444444444444444,0.805555555555556,0.575747823723295,0.462660121152326
0.944444444444444,0.611111111111111,0.604636278343121,0.443930223564174
0.472222222222222,1,0.574963859416034,0.460018323581807
0.861111111111111,0.111111111111111,0.593110643477285,0.27438846802111
0.583333333333333,0.805555555555556,0.556896490082748,0.486166841024073
0.5,0.555555555555556,0.577174427872486,0.430921745983687
0.527777777777778,0.75,0.542839080250033,0.425706232785601
0.722222222222222,0.361111111111111,0.660367076645037,0.482384014530276
0.611111111111111,0.833333333333333,0.575197635511179,0.448981645507634
0.333333333333333,0.638888888888889,0.368405694465796,0.560812460118345
0.0555555555555556,0.111111111111111,0.906887963329442,0.402106869107026
0.527777777777778,0.916666666666667,0.544977190279331,0.45580651753442
0.611111111111111,0.805555555555556,0.566497979040133,0.572602862146901
0.388888888888889,0.166666666666667,0.386526387177606,0.463820283911407
0.277777777777778,0.583333333333333,0.440339426333389,0.616510939825378
0.833333333333333,0.944444444444444,0.556844618796419,0.450788668591377
0.0833333333333333,0.777777777777778,0.521832282492431,0.325108686931495
0.416666666666667,0.138888888888889,0.54210753548549,0.470755173971464
0.583333333333333,0.944444444444444,0.603377933738745,0.473228846295283
0.166666666666667,0.444444444444444,0.534129054946449,0.520223160788102
0.638888888888889,0.694444444444444,0.417816752361193,0.3748847308984
0.194444444444444,0.305555555555556,0.397884098999875,0.184613479149477
0.694444444444444,0.0833333333333333,0.714699547239912,0.585117155519082
0.75,0.722222222222222,1.11049154803988,0.455217948174865
0.916666666666667,0.555555555555556,0.659137760991387,0.759922514954644
0.861111111111111,0.5,0.557829807059785,0.495394861125261
0.25,0.611111111111111,0.389508935113115,0.41210567675843
0.444444444444444,0.0277777777777778,0.533879732937788,0.52127223687366
0.138888888888889,0.111111111111111,0.504899421914331,0.43814741495747
0.555555555555556,0.166666666666667,0.559704080295883,0.444187432479193
0.611111111111111,0.555555555555556,0.545429527316697,0.497616399042584
0.111111111111111,0.361111111111111,0.413981237105612,0.413157700708675
0.5,0.638888888888889,0.574632877372839,0.443315201620849
0.361111111111111,0.638888888888889,0.575330232495196,0.440890515953673
0.638888888888889,0.361111111111111,0.574659770196135,0.451256354504219
0.305555555555556,0.0833333333333333,0.308482422031969,0.616779244928804
0.805555555555556,0.472222222222222,0.487672717360165,0.34038170756541
0.722222222222222,0.333333333333333,0.328656641377741,0.689634339483903
0.583333333333333,0.472222222222222,0.548743501220194,0.427580021556044
0.777777777777778,0.472222222222222,0.574753903430397,0.38534123497462
0.972222222222222,0.972222222222222,0.458877612690716,0.666659080839908
0.861111111111111,0.805555555555556,0.642906267034757,0.572109905404782
0.527777777777778,0.611111111111111,0.531863398880912,0.511601263166719
0.444444444444444,0.5,0.406941923865459,0.41980360974384
0.361111111111111,0.222222222222222,0.352317246089011,0.460754958497182
0.194444444444444,0.361111111111111,0.587774308308808,0.362353397053228
0.388888888888889,0.138888888888889,0.453799946445961,0.229121584906552
0.194444444444444,0.805555555555556,0.0420204320718153,0.419588365588383
0.527777777777778,0.5,0.580696254331973,0.46038060695076
0.333333333333333,0,0.397505784832978,0.677641106717663
0.0833333333333333,0.777777777777778,0.479197945882018,0.32530057771329
0.583333333333333,0.305555555555556,0.574378280209287,0.409739063718349
0.0833333333333333,0.277777777777778,0.414604341659958,0.399004022534381
0.916666666666667,0.777777777777778,0.585227336018327,0.600983498060352
0.25,0.305555555555556,0.574820156455604,0.694505327521319
0.555555555555556,0.527777777777778,0.570702736680166,0.444777649321407
0.388888888888889,0.555555555555556,0.529985641019197,0.488408155759853
0.0277777777777778,0.166666666666667,0.663681165307946,0.359772069286582
0.583333333333333,0.694444444444444,0.556088171578592,0.462186758996242
0.111111111111111,0.0277777777777778,0.407116695183737,0.376136294438817
1,0,0.518172822958873,0.702712601017238
0.444444444444444,0.777777777777778,0.562292197958044,0.462053037347787
0.722222222222222,0.75,0.586408835148822,0.265117703591587
0.0277777777777778,0,0.59153908490078,0.570654874553357
0.861111111111111,0.527777777777778,0.707514451369111,0.683213173645757
0.277777777777778,0.611111111111111,0.539379821250633,0.410334136469998
0.75,0.777777777777778,0.483516583538344,0.607539910206173
0.861111111111111,0.388888888888889,0.607716037406832,0.382180058720149
0.916666666666667,0.611111111111111,0.305299913967413,0.555663455317369
1,0.805555555555556,0.585512570431151,0.530809768207939
0.472222222222222,0.833333333333333,0.564649432429386,0.484436187988878
0.277777777777778,0.166666666666667,0.498782428767223,0.451746420232474
0.611111111111111,0.777777777777778,0.567772425536827,0.555767712610172
0.638888888888889,0.777777777777778,0.494186011901026,0.453597157764786
0.777777777777778,0.111111111111111,0.541328459817518,0.491633419766441
0.777777777777778,0,0.581112539929003,0.381200914591905
0.75,0.0833333333333333,0.480395049701189,0.403035529739741
0.861111111111111,0.722222222222222,0.730609436066311,0.528318425618576
0.361111111111111,0.5,0.593491415928316,0.44089311727359
0.555555555555556,0.861111111111111,0.499971035754025,0.478112454068063
0.361111111111111,0.0833333333333333,0.449294283506619,0.487266377857716
0.416666666666667,0.75,0.547574163947442,0.480976829961639
0.972222222222222,1,0.833029091662229,0.592819799878057
0.833333333333333,0.805555555555556,0.621816483190687,0.611166976856607
1,0.472222222222222,0.489911420475238,0.679447127143532
0.555555555555556,0.833333333333333,0.559275808230682,0.528644796001043
0.666666666666667,0.333333333333333,0.533297835959892,0.485781240049264
0.0555555555555556,0.361111111111111,0.0701302020001304,0.640481928563506
0.722222222222222,0.0833333333333333,0.571772143364394,0.407680499085366
0.416666666666667,0.638888888888889,0.562806192154262,0.442221586311173
0.111111111111111,0.861111111111111,0.48573773885356,0.496430789637096
0.611111111111111,0.583333333333333,0.559814763613177,0.480294312157494
0.777777777777778,0.388888888888889,0.491445035632411,0.511070863217861
0.388888888888889,0.777777777777778,0.544330759293183,0.45512104985177
0.75,0.222222222222222,0.955325088315932,0.527058545555632
0.138888888888889,0.944444444444444,0.51729135302261,0.374935973758906
1,0.5,0.549041938285107,0.63765288684325
0.388888888888889,0,0.57113429302908,0.450238282861994
0.388888888888889,0.5,0.405925027543977,0.431788039815001
0.0555555555555556,0.527777777777778,0.807783543060515,0.347586778996556
0.5,0.527777777777778,0.569547836683283,0.441078199287684
0.361111111111111,0.444444444444444,0.398968067484673,0.551479049068741
0.472222222222222,0.638888888888889,0.573510322533873,0.44408297479561
0.944444444444444,0.833333333333333,0.397233076861656,0.688525792052342
0.972222222222222,0.416666666666667,0.550468883270573,0.285779791660417
0.972222222222222,0.472222222222222,0.250451159404741,0.347789156703044
0.861111111111111,0.0277777777777778,0.331213761722831,0.689193287231516
0.5,0.138888888888889,0.565097492611092,0.402262441776044
0.138888888888889,0.25,0.128201820129876,0.596547306774566
0.166666666666667,0.833333333333333,0.571793886632733,0.370179321070859
0.0277777777777778,0.361111111111111,0.438886343575195,0.943914419779722
0.833333333333333,0.722222222222222,0.677598702924346,0.509958541536179
