Theta_True,Phi_True,Theta_Ens_Pred,Phi_Ens_Pred,Theta_SVR_Pred,Phi_SVR_Pred,Theta_NN_Pred,Phi_NN_Pred
35,-15,30.9897194581981,5.47458275734996,-0.0640214190622999,-0.6975494661055,-1.31919277203042,-9.70593458083174
-40,-10,50.2317694445511,-106.680163428297,-0.0802856425797813,-0.689988695672895,14.6843659423126,0.177219333838437
50,-35,51.5444283887724,-33.4537964461249,-0.0809180749675562,-0.699493667270204,-0.615213164050516,-2.68401276549174
85,-30,87.0668364759468,-26.3108241038472,-0.0802168126171381,-0.689990744015248,20.0632799816511,1.57283054036066
-5,80,4.57214320791667,-9.25216864913008,0.4801137945432,0.380690796859071,0.119808598213012,2.97283727177226
55,40,-59.6617102950972,30.0161118162052,-0.0802168126171381,-0.689990744015248,8.727235481714,1.74055948916255
-85,35,-24.3384395710623,-12.6554574182988,-0.0807721098354079,-0.690648936755011,-5.33394986789443,9.45367129886399
-85,60,-135.959429913382,-67.0006984450067,-0.0802168126171381,-0.689990744015248,5.38791553464685,-9.81759685714235
-5,5,-13.5908014369725,-68.0583739424677,-3.78415717300861,2.80225013900912,0.671369842061154,1.76050611924146
-20,-55,-19.6587380728206,-64.3979371606529,-9.55691230509369,-14.816945760486,1.91850698392628,2.01150957779916
-5,-25,36.5590249069635,61.2270119806498,8.76708462751907,-10.3377212651005,0.058045597523261,2.19392060734957
85,65,-7.71230881434153,23.3199843414132,-0.0802082200046783,-0.690006315745649,-5.65192017247794,-10.255264948855
35,-60,-58.0166103494912,-105.433911573073,-0.0802168126171381,-0.689990744015248,1.60464245897705,4.12350812786714
10,25,3.6519136160618,2.34257731358575,-4.22561657009348,-3.01418501315662,0.257328703871323,1.74427967116294
-10,10,-35.7910183742126,59.7296769513708,12.4512643617918,-7.68172112531477,1.19839402170221,1.55969540734021
-65,40,50.1783004593991,82.3100777126454,-0.758390593930329,-1.30461459960178,0.27796815729883,-7.37420713621879
5,-60,-16.356486508251,-30.6504680732671,6.86885578626706,0.985926219207045,0.516111463726588,1.68929838322832
5,80,-22.5237436656792,20.2388053774504,-11.0321901537723,-32.2848227179809,0.237739427176535,1.00186843877798
20,-60,25.4043365956609,48.040555422981,2.87975372962177,-2.51869675447249,1.93886455796058,3.00365302985064
-15,75,-1.27255357133338,11.1164541850027,1.33477002871278,34.8915937873712,0.313022857714699,1.67414103630546
-70,80,81.5726837278472,-35.4040211778977,-0.0675316784067235,-0.695694658432004,-4.75711370657359,-1.77369351672014
-70,-35,-63.2454092897204,57.3901943665656,-0.0802168126173513,-0.68999074401529,-7.10250951028527,-3.53727881019564
50,20,5.4094542720523,30.2814831593265,-2.97060438581863,18.2064127698249,0.504288183632823,2.0495807773336
5,90,1.36062594078662,-10.0778634535265,-4.5184805177735,2.59322669038986,0.585806767274875,3.10621756286945
70,75,10.7219283735953,0.798005859036209,-4.64650933620919,3.14711547300115,1.46082314744054,3.31546722514547
35,-55,3.94814642087243,-9.3515810975658,-0.0660408526563145,-0.684995048364456,-3.9794360143749,5.85726521197583
-40,-15,-27.906314478705,13.627482561854,-0.0811587981968103,-0.690281929157777,-5.89366808332095,2.63964686607498
70,-15,-149.368856780076,-41.1271185562518,-0.0802168126171381,-0.689990744015248,-8.31927857470266,-2.36387400191795
-20,65,-31.7705468544306,-46.1797780674245,-1.09050675407266,-29.1176319679242,-1.08398030226704,0.971825919364619
10,-35,-27.8618053587274,-45.513912873093,7.14652490178823,-18.796172951765,-0.345874808337712,4.36703443751595
-75,-65,95.8267328256003,83.7322786319172,-0.0802168126171381,-0.689990744015248,-4.24150458996536,-7.10993162986722
-20,-10,-15.3216510657336,59.7893108239576,-4.30960290219639,15.7257105610234,0.336869484403238,1.95930932532596
15,85,-2.31215718330164,20.470350961403,6.75573003705702,27.4101093286503,1.11076896967879,2.33247965265616
-15,-60,28.0741328252748,-55.6043377544679,0.678937584340972,-9.50726242117075,0.559310161749792,1.24616356084637
75,-85,-49.4758702006046,-14.5894119609947,-0.0802168126170955,-0.68999074401566,-19.0487711251312,2.73368061425941
-45,-25,39.0622775071425,38.0048416568457,-3.20152325305773,1.79209715058742,0.810081197892288,0.414453569138928
-55,-30,37.4041550585854,-21.3746383066914,8.31172197382305,14.587504229487,1.00581804400267,3.87388788230059
5,-65,-1.36598638692675,-1.10701691111535,-15.4600331484205,0.163479424604986,-1.84302374189775,2.47745643301766
65,-50,-160.59812398153,53.2197773544247,-0.0802168126147365,-0.689990744016598,-18.3113501591143,7.72861568796084
-15,35,-31.8556584315299,65.1941112743873,0.0647372251973906,13.5820571237871,-0.237184782469242,2.67639487690298
20,50,-2.08109868333486,119.266066235567,1.87962026179213,-0.000552205160403219,2.445488894145,2.0664812040708
50,55,8.26692462914212,-9.34533739398671,-0.0802168179114631,-0.689989403851385,5.47538534826781,-8.60935245219234
-15,-35,45.5203253826051,-79.0309796145728,8.87957306631985,-19.109700203857,1.82088389756638,4.59341445469011
-40,20,-10.55392790389,87.0574772090899,-0.0802174633305697,-0.689993858001927,-8.39016435445366,7.15516631855184
85,-10,84.5697106922012,16.318328955949,-0.0802156728379089,-0.690006368868353,0.852871596284572,-4.41134413463361
20,45,-20.8333697460967,18.0545306731777,-11.138898825795,15.0357630975192,-0.322812629954498,1.0934440473429
-25,-15,-22.7909768643173,-64.8352965467759,2.98726079391332,17.1578147238198,0.757233749515208,2.79837901863485
35,5,39.3159151806803,-20.40189125064,0.12851486487088,-0.968676790212257,-5.71542222299348,-6.85729397045402
65,80,-85.3870649373073,-67.1785821508935,0.604044324556412,0.393776417180447,0.711304152970087,1.06167389539091
80,-65,85.2612381865048,3.10285157765793,-0.0802168126171381,-0.689990744015248,-13.9353631482403,-12.2783167803652
75,20,-86.9647005819772,141.440289129741,-0.0802168034490336,-0.689990743180886,-7.00973246994505,-2.81990169720419
-85,-85,116.867518600829,76.5404366710248,-0.0802168126171381,-0.689990744015248,24.3466980003666,5.61540754837894
55,-35,125.902379025751,63.8165625707185,-0.0802168126171381,-0.689990744015248,19.300768841676,-5.67951713062095
-35,-30,71.6690235870144,-10.3708585610023,-0.0802168126171381,-0.689990744015248,-0.885699969275421,0.103955504464821
-70,0,-50.1865348488447,117.24780064151,19.959831525749,70.4910367380175,-1.24087137915066,0.384520935204307
-50,-50,-3.52561033841914,-7.48597794783586,-0.0802168126171381,-0.689990744015248,7.50406369612925,0.161706433486231
-70,55,-90.0082306751054,-120.497711525638,-0.0802168126171381,-0.689990744015248,-16.3998248858085,-22.7512782157426
70,-90,-22.4656601418202,76.1839482103746,-16.7575402352356,7.72813561165445,2.20595757768184,3.02131260882102
-10,40,-11.8188137620741,-34.6093751318875,-11.4393560717959,21.24099715164,1.42307601344912,0.958646017747611
0,45,5.31315729259848,54.7406384698636,-0.3676055337598,-9.46013763142243,-0.685020885726018,5.11314893211929
45,-65,99.8899191275446,18.352815069859,-0.0802168126171381,-0.689990744015248,2.91667567191998,-7.88540454242846
0,-85,-38.1186929098549,-20.7091163607938,-2.27363276360421,-2.08001487855526,0.67250739602342,1.20839204880984
-65,-75,69.3549957623628,-12.5402536848205,-0.0802170544918681,-0.689990773056678,12.4411085086001,-12.3539822972155
-85,-20,91.914381066107,-5.43843004087074,-0.0695345980662267,-0.686340555574802,-0.854952930926771,5.58110464708071
-40,5,19.2255871100658,-102.211170931799,-0.0802168126171381,-0.689990744015248,3.23332943980175,-10.4621606428918
-90,80,57.362165562474,-7.29018911545133,-0.0802168126171381,-0.689990744015248,11.0378652804361,-3.76216306609793
-65,90,37.4166400009787,-10.7194436532353,-0.0812874863731707,-0.690041281354922,-0.61789610902926,2.06487738704223
60,-5,17.728815686708,44.5669168609062,8.86923939376618,-22.5666206888662,-2.557381953473,4.49957792540415
90,-70,111.126179329341,52.9298978196984,-0.0802168126162286,-0.68999074401529,17.793280879524,9.82867665836682
75,70,-44.7558552718369,4.93585537957503,-0.0826581524255516,-0.69013929025374,4.23914489904739,-5.12631206931806
-75,-45,-13.737566405032,60.4836514158662,-0.0802168126171381,-0.689990744015248,-17.0703200458193,-8.43808587204745
-5,-15,-19.8749770770788,-73.4974514580132,0.981597303359379,-1.08376442948408,0.258999746777221,2.64935383517489
45,60,-12.3995912895553,72.8199135998633,2.42196641520665,4.0275848444834,-2.35965599307178,-1.22218897591493
70,-35,100.282166801919,150.230953318305,-0.0802168126171381,-0.689990744015248,-17.2992548568229,4.51223358097158
65,-75,-14.8473486443979,28.3259607615454,-8.8702421544487,-24.6777140000268,0.630769992635209,0.862381073592999
-80,75,87.3822443416129,4.04871287611124,-0.0802168126171381,-0.689990744015248,0.45041694742342,4.35073859659721
-85,-75,-19.6195847093792,33.3216989939491,-0.0802009787138189,-0.689989223090365,4.28865052873861,7.90803763060406
-75,-80,11.2936303487338,36.4464175186039,-0.0802168126171381,-0.689990744015248,24.5429512827838,9.09171859175595
65,90,20.7222839842427,-21.1666663964204,-0.080216802608831,-0.68999072315269,2.75258362823125,5.4728688022535
10,-20,5.0402687618171,-2.14933549740813,-4.35450591433265,15.7385377270013,1.14643952096924,2.0779614772089
-90,85,75.577151361586,-54.8983054510297,-0.0802168126171381,-0.689990744015248,2.94173043013805,-6.63210540550064
55,10,2.91193624777681,70.4877860083241,-2.72454214136457,8.86377395999759,3.83394604329855,0.21457873965457
20,5,-10.2482934182974,-75.2964379048334,-2.86949142921496,15.4550526269352,0.740365307729377,1.82505438160106
-25,50,11.6369992355047,2.60380732451671,-2.09011418859228,-10.1259163235013,1.49065775481229,-0.308491654860049
75,-85,36.8739951472673,54.4962483787632,-0.747666058902453,-0.114970609994458,8.77901893769739,10.093350373268
15,40,13.8526658325713,11.4645459731797,4.12685625709489,33.2182631004768,1.20564010517448,1.75866118309976
-55,-35,89.5324021489846,-142.021168293533,-0.0802168126171381,-0.689990744015248,7.2560107363783,-17.6642562845268
60,-25,-3.38281637643516,85.6902336698004,-0.0802168126171381,-0.689990744015248,-13.5730024525257,7.36168185722151
-65,70,3.50242262971813,16.7060107912519,0.873127072904225,0.0775794132685093,-2.41754682912833,4.81770703589757
5,-70,18.8113189451935,22.0731401923977,0.900705228438014,-8.26005285555854,0.689836641572512,-0.662277213825178
-75,-65,19.6549633213027,-94.0978011780775,-0.0802168126537737,-0.689990743979621,-0.244724295262003,2.71295651400715
80,-25,-11.4655140675047,-42.8559338654302,-0.0802168126171807,-0.689990744015262,-5.63053933152061,-6.73024726225569
-55,-30,37.281761748528,41.0441536301352,-0.0802168126171381,-0.689990744015248,-10.2494670909581,9.33315072199052
30,-90,-89.7610895067571,74.1403748183219,-0.0802168126171381,-0.689990744015248,-3.04662536417965,-5.47324088937918
-35,-40,46.3897829720085,-46.2753029511598,-0.0802168126170244,-0.689990744015319,3.13562525388281,1.16840408258891
-20,55,1.86901574715246,54.1367142510863,-2.42334548487106,10.1137452944401,0.301447748272309,1.79425871045946
-25,90,-106.11602470905,22.2341264842581,-0.0802168126334379,-0.689990744014125,-6.45476505055584,-3.80048997522081
5,-35,-12.9894145126715,60.1456070524535,6.11925318895331,-2.30933776968084,0.219935516429004,2.40859335029388
75,-30,101.156161660857,10.6563200916854,-0.0802168126171381,-0.689990744015248,8.82145537540163,-1.961788823565
-70,-80,33.2722215957211,-7.77021334785455,-0.0802168119948021,-0.68999047590286,1.65146302603158,-0.362947785117569
-25,-80,16.07890660621,27.636058535202,7.81298617517317,15.1716303932854,0.950281275917121,2.61048904859318
90,-5,-67.1627125443604,85.0086114327549,-0.0802168126171381,-0.689990744015248,14.0629881743969,2.83172880311585
-90,-40,38.6368659679988,-41.1317310041123,-0.0802168126171381,-0.689990744015248,8.5019337840574,-8.62729910258382
40,40,68.9975222212607,-6.63062637825158,-0.0802168126171381,-0.689990744015248,3.15801242430159,11.674615184475
-90,-70,68.8680288603018,-71.9550060007697,-0.0802190879329032,-0.6899851461542,4.40559757250091,-1.41655030136688
-30,15,-22.209904814064,194.105335922722,-0.0802168126171381,-0.689990744015248,-8.63718003854855,24.6138832641105
20,0,4.2280773350237,81.2841379076326,5.37525381537289,31.1641670565097,1.15763092133608,1.69229151433464
-35,65,3.35423942723858,-43.084503874499,-0.0802168126171381,-0.689990744015248,8.60743248343611,-5.9634688021429
-20,-20,-45.4609651222261,17.1530946974958,12.1545112863878,2.61948699595384,-0.0364305076824536,1.82184551657753
-80,15,-34.2409638956072,-44.7131365052461,-2.02620166836859,-2.81420431532828,0.837226800838835,-2.01297091186771
15,65,5.4745453291743,97.419362601564,0.842603417308837,8.75029145921062,0.540994993117778,2.18404746290759
-40,80,-1.32724792786323,60.232628648601,-1.17487560609612,-2.84773107420659,-0.0459889646369618,2.70486078637374
-85,75,121.568134910794,118.428607178367,-0.0802168126171381,-0.689990744015248,17.8486636240384,-0.187526827095141
-45,-10,-36.6312553633771,-85.2139386782353,-4.73002992897941,-32.4652085740766,0.175439034428365,1.87138965115611
-30,-90,42.8432730928905,-13.4512703309535,-0.0802168126171381,-0.689990744015248,-4.47071185195109,-19.9546707026824
-65,-85,56.6425910716632,53.3845594568333,4.89562478700903,21.3320818884767,0.34316320886839,0.209246509053983
-20,-30,-10.4188727321983,27.1686705866002,-0.0850862049278192,-1.03059355961479,4.66200251874922,-3.51340297043724
-75,60,91.0156543387408,16.9103484155622,-0.0802168126171381,-0.689990744015248,8.80223552080959,-24.045430357706
-40,20,-13.2521375209107,40.8521683023341,27.272561545221,-7.05819769344647,-1.35716311516713,2.89725309778009
-70,-25,85.4386844885379,-9.65662602392374,-0.0800457919102513,-0.690370598405693,5.59809543557375,-0.522582528053491
-25,20,9.2623466630052,41.6324019871728,-0.0800399762286048,-0.690165044691483,-7.14655887834489,2.42451181286658
-45,40,34.6405726083726,-56.1755568172426,-0.0802168126171381,-0.689990744015248,4.99185599496681,-6.16982581377812
-35,75,63.0121225080314,-69.8522432611351,-0.0808752677786941,-0.691127662133738,1.13338272975082,-1.54122205829788
10,20,4.9198356534252,83.4207029586724,4.6422970603238,23.7241810764577,0.594554060662901,2.58544261814556
-60,-90,-20.0446675725724,-68.3448441197709,3.65025527107132,5.831047130767,-2.61933143977795,6.53014431261555
-40,-50,139.521185674747,11.9727831761576,-0.0802168126171381,-0.689990744015248,-15.0867330185261,20.6884155103376
5,50,43.2657798247582,43.0459108176815,-4.23210013614506,-24.5959497376874,0.474253356963303,0.0796665436620287
-15,-5,2.79181284688833,10.1119540726866,-1.31150156096878,25.7293522567102,0.615747289740739,1.9426136993826
60,-30,-76.1763846421158,-33.0606073493847,-0.0802168126175502,-0.689990744015489,8.33281109325385,-22.3239875590645
85,-20,46.4684646828367,46.8702706052003,-0.0802168126171381,-0.689990744015248,-24.8324702445862,8.04533617222057
-5,-55,-19.7553339049186,-103.049165475525,-13.2347684227661,-2.9412448704736,-0.928302491331621,4.177293535754
-85,90,96.3110178957177,-48.1220105485871,-0.0802168126171381,-0.689990744015248,-12.2724086652009,-30.9820804501023
30,-75,27.1661702139788,1.66943804931093,-0.0802188092908409,-0.689988635820526,3.36374339794891,0.163170747593327
60,-90,-47.5930035474686,39.891233046217,-0.0802165354506172,-0.68999065158981,4.59840717639327,-5.40820538411511
-25,-85,-30.349317388214,-8.91465757449937,-0.0838398159107925,-0.693226351601751,-6.29456789477567,-2.8866936084174
-50,65,-19.3173167549016,-18.5135620023007,16.1718285427572,19.6840321087218,0.546153334181625,3.26665127068331
85,60,-21.2957810317435,26.2735392533475,-0.0802168126171381,-0.689990744015248,21.0979015499646,-4.61090917308054
-45,25,-58.6911650717445,21.8679316855421,-2.52209534933483,-21.9000167692587,-1.91113116725585,2.48295758343102
75,80,-69.7431740050574,-16.5137544433705,-5.63392884272962,-10.6151390951391,-0.14162578011981,-6.15629541954935
5,80,41.9445379643106,0.582877266374837,-2.60974055885781,-19.9147191678597,1.36352027327283,2.56621061378198
50,70,-0.220036240110701,-25.8438484127127,11.5146167632905,14.6890200067647,-1.47102579503067,1.75130878221863
-70,90,-27.0701590714373,47.6437716763417,-0.0806239854958051,-0.690047001358096,2.40487859763093,7.25043642489831
-70,50,75.5556011320755,-0.070273299869271,-0.935297033749151,-1.20796682053684,1.45129441014683,-0.474130644562891
10,85,13.0632171745014,7.99891583549899,2.1285320495183,-1.66145437977013,1.22243400955533,2.48994402241324
0,-20,-20.559122948827,-56.6940572079418,3.7352030137577,4.64459623425344,-2.58409572774951,5.99000168488489
-60,25,21.3216389987402,5.30963519406427,-0.0802176972114523,-0.689990313063035,-2.11383264904227,5.27053528424337
-65,-85,-84.8805469086712,23.282027707745,-0.0802168015532487,-0.689990721735811,-3.07586946002196,5.17683175918921
85,0,-54.9731614157733,-26.1825561181085,-0.0802168126171381,-0.689990744015248,4.76855101835866,-24.0409727284099
75,35,-13.1492983885359,43.5971730636923,-0.0802168126171381,-0.689990744015248,-7.97658013975868,5.47303435678678
45,-70,35.4595242739935,-28.7122901756479,-0.729582046075762,0.915760404501029,-0.444046111502942,-1.98297185280072
30,0,-35.5407581332733,-48.0400626510638,-0.0802168126171381,-0.689990744015248,0.679020068043201,-0.861967240266722
-50,-70,-3.87632543065568,94.5204207092572,-0.0802050308214319,-0.689969898805202,1.92884880674376,2.64470366644021
-25,10,4.67974426745006,10.5592326924187,-0.082477796803289,-0.68605790138534,-0.227156154467508,6.19851958633804
-20,-5,6.37824402836414,61.0529505004853,-3.43340466971102,24.044035265186,0.877411075986316,2.10649580220344
-75,-90,51.4381621676113,-10.653728635924,-0.0802168126171381,-0.689990744015248,-8.7225314895482,-6.46575770134999
-10,75,4.29900713382837,-8.46213126922011,-1.02772587873524,0.254784741468399,0.189310063674796,2.26638043189014
75,-50,-0.957989707124966,-36.7948767852099,0.112718790974043,-0.533435048535551,-4.16790380844107,2.05305791713481
65,0,112.645546055066,-26.016893758807,-0.0802168126171097,-0.689990744015262,-16.7110388982409,-9.06167137563718
-75,-15,24.0119780955155,34.0435908565834,-0.0802168126171381,-0.689990744015248,-14.3679087601841,3.15938730030362
65,-85,7.86124960681011,-14.0135003916075,1.18103050049699,2.41609928245362,-1.60842503707913,0.710058354858987
85,25,83.5992051484859,36.4372988584658,-0.0802168126171381,-0.689990744015248,1.31697345102414,0.683961592503906
50,50,-41.208264107803,61.1223765336774,-0.0802168126171381,-0.689990744015248,-7.01832557741805,22.089337749225
0,-90,14.1902192637082,8.84708014652566,-5.9635304283934,4.04007845183196,0.978874109607389,2.02693220276086
10,65,-8.31110292096294,29.5803424682933,3.94572451124952,19.6499456398223,1.04624969648667,1.633057835122
40,45,55.8045343002286,84.2281665018077,-0.0802168126171381,-0.689990744015248,5.71771348670516,9.11803888760139
-70,85,-18.9174881629268,-10.0249581416778,-0.0802168126171381,-0.689990744015248,5.42760690936932,9.976701432661
-80,85,71.5961493791663,-77.5493959135538,0.221172431347625,-1.26517333349011,3.84340453864202,-3.57668660136051
-40,35,-39.1956176125211,-26.1867505938035,-0.0802168126193266,-0.689990744016328,-14.7496251954419,-2.18584573082323
-70,-5,35.8966448499743,64.4644094561326,-4.05877504985659,3.95582319045377,0.575930214702353,0.358877983550343
5,-55,6.2493848820054,0.47875117148611,6.84664286248113,-12.3569417263013,0.904468431674374,3.18885970124735
-50,-15,-20.1377144870051,-35.3622316829373,-2.45293570658843,-1.20368145333954,0.732285800114468,1.63738691879817
-80,80,14.1637399290476,6.71363362805999,-0.0802168126171381,-0.689990744015248,13.332880607697,-5.62654569456691
-10,-45,-26.9238629338125,-57.1244450045778,-3.92011991963395,8.29375624840581,1.47333040798453,2.43469495978208
-60,-25,10.6407802577986,4.65464060161959,-0.591899500053614,-1.29668356943898,0.458436366827712,-1.28154381629032
-75,85,16.8167008053739,22.3723695569686,-0.0302883427854681,-0.728963692442434,3.15293264831607,-2.76385907035139
0,-70,13.6088824075372,29.8467408264779,3.22256562486871,-2.22350327977159,0.641432205992317,2.24084998882257
5,10,-15.1466241593135,57.9598919542198,1.90935186601342,2.86119265365259,0.276901721486155,1.97876108035844
55,-55,1.55707261881177,-25.0380264663874,-0.080216812592198,-0.689990744006138,-1.87800569336781,-5.03974818214384
45,-90,9.44540298865918,113.986825740346,8.75014692450151,-29.7110041467038,0.372683643178107,2.03176138036663
-45,-75,-29.7814214825461,15.8947064944266,11.0427250136649,0.244992362385688,-0.550277028040156,4.75403073564571
50,-80,-25.8615668195312,-22.8935426679319,0.857882215210765,-1.49762071582417,1.45962857961666,-0.0467537554992106
35,70,-10.2582911650054,-64.6339705302257,-0.0802168126171381,-0.689990744015248,-11.0890924742818,-5.5461017280475
0,65,1.51438868890025,-2.63988043641911,-11.087959529151,5.1406263922355,0.812118839277701,2.45240449361796
10,55,-9.23441092627138,52.3340319820843,-4.50667060962147,-25.8628085954219,1.97736922127771,0.0632906457418443
-75,35,-12.4163571836427,26.8810675327459,-0.0802158123406684,-0.68999009584779,-3.81229708197451,-1.22514207640252
-20,5,-5.04115924297795,-0.140461888081845,-18.7575183997232,28.6179477480346,0.539580407828169,2.25016331898426
-60,70,27.3927973224399,-30.8666711058832,6.25169475741305,-9.72568357139069,-3.1749866971582,1.15698804851682
10,90,49.0887778151863,-19.9601800581064,-23.8878911242898,-15.5863218734113,2.78125687267936,0.235545068252009
55,-30,-1.92251754025534,24.0146039967052,-4.32410355029407,1.41353753815025,1.20819110584907,2.64488219521344
-10,50,29.6203878547505,14.7129318227327,0.706257457796326,1.64967157680374,0.957153746970306,1.42515156740737
-80,20,57.2755300184255,11.7194194764184,-0.0799046453994521,-0.690211983483195,3.21689072425916,4.80654341025986
-35,60,17.2200331899892,-14.9015819441725,-0.0802168126171381,-0.689990744015248,-10.2301364339677,14.6765312881017
5,-10,-75.1328412992409,-23.543359400192,1.93115740572561,5.6042883668438,0.0660488749508232,-1.01261188224963
80,55,225.590561195737,27.6199346946279,-0.0802168126171381,-0.689990744015248,12.7192278992118,2.11530608842297
20,-45,-29.2380816764589,-24.297514402145,-9.28557509804121,5.29880356846776,0.562241902855646,-0.240557815386055
45,-30,3.50284469310058,51.2588357253036,-0.0802168126171381,-0.689990744015248,-5.88460273584894,-10.7342258862315
-50,0,-9.28710560882604,7.84776031913292,0.511382565315913,-0.783870631570068,-0.841378917713939,-1.85548394659381
75,-90,-68.7244031276975,25.7837647059258,-0.0802168126171381,-0.689990744015248,-14.8112372063045,-22.9956356625792
-25,40,3.97083989931296,34.1751790603601,-0.0802769106347512,-0.68995379727464,-7.05471951076984,-0.352427567018125
-55,75,93.8343377472976,-35.2673943279215,-0.0802168076115635,-0.68999073420018,-1.14755974115711,-1.19110437927513
-65,-40,2.67484991982923,-47.6433495874077,-0.0802168126171807,-0.689990744015233,6.88692794070195,4.2832574618001
50,-70,-49.6159979229966,-9.02803523904171,3.05169136767645,2.9714407557173,0.315934875546787,0.814804687748207
-25,70,23.2617400731354,-15.7492785291377,-3.01066543141194,-19.1077978546619,2.1778637418698,-0.520085739751622
-50,-20,7.2514371803702,112.034456737228,-4.00947755607005,5.54161072596926,0.509035714508371,1.24572229029539
-40,25,33.5614785632587,-33.4868703626633,-0.0795720029755813,-0.689165202531697,-3.76514716834804,-3.75217990954303
-50,-60,-30.5012174705347,-110.987872816746,-0.423015897859742,-1.75488079786754,-0.362646780927548,6.88511982702236
85,5,93.7013915167855,71.4300819760027,-0.0802168126171381,-0.689990744015248,15.5116227781026,-1.20404383674914
55,-60,11.8535947708152,-31.2448622741687,-0.0802168112867747,-0.689990744948844,-2.84781834330447,-1.81515728844435
55,15,0.514736396231385,136.883483596506,1.12105904875831,0.260017305900135,-2.5090610130826,-4.00651441739633
75,-10,-6.54146799760639,25.8779262807469,6.49801319092529,0.0960298679531348,-4.92297717360454,-0.369759734901535
35,60,59.0446849803319,24.6724337139549,-0.0802168126171381,-0.689990744015248,5.75533403498655,6.31304491983353
85,-35,-10.7941714924631,34.085331139468,0.121821702185571,-0.849245910474295,-2.97703576013068,0.283313186647391
40,75,-7.00243956753489,30.4272635689168,-12.5913206518405,3.15597154125837,0.61758350187425,3.4509958039492
10,70,-0.124670868703518,12.9543832294403,-1.36214559339672,3.47033193010246,0.328569068252406,2.02559049352467
80,55,100.162671555215,91.1101881386698,-0.0802168126171381,-0.689990744015248,30.531428025672,-3.42144792039528
65,-40,-46.825348062088,-66.9255621972684,-0.0802168126171381,-0.689990744015248,-4.96272721129891,-7.69071394701565
25,-10,4.12873119751085,-61.9522391894241,-5.15879380924315,13.7234172359909,0.344583537658849,2.40782967466893
60,60,29.3734593070794,-20.4440310249011,-0.0802168126171381,-0.689990744015248,3.10763618145629,-1.24823903907729
-35,-25,-74.1195599295979,15.9642364558801,-0.0802168126171381,-0.689990744015248,3.01113077532209,-8.58930633144251
-15,-25,-15.9174126644243,67.5633159885841,7.91015985066602,5.72743647342959,-0.620977439720988,2.62996157430437
