Theta_Actual,Phi_Actual,Theta_Predicted,Phi_Predicted
-65,-85,-16.0795634920635,3.30363095238095
-20,-30,-8.87039682539683,4.13483044733045
-75,60,-11.0518253968254,11.4515277777778
-40,20,0.333492063492064,31.6756944444444
-70,-25,25.6694805194805,-11.7087301587302
-25,20,-4.17333333333333,-21.9321843434343
-45,40,-8.41578282828283,-5.89622294372295
-35,75,-4.05450396825397,-8.38964646464646
10,20,-2.73924603174603,-10.0871356421356
-60,-90,-4.28261904761905,5.36034451659452
-40,-50,-1.83880952380952,-6.46297799422799
5,50,3.41329365079365,-3.81376373626374
-15,-5,-1.23738095238095,1.63134920634921
60,-30,5.73476190476191,-0.579801587301588
85,-20,19.1014087301587,1.52990079365079
-5,-55,-10.1441053391053,-33.5255086580087
-85,90,8.25311507936508,5.27878968253968
30,-75,9.55547619047619,-2.17304112554113
60,-90,20.337996031746,7.09160714285714
-25,-85,0.970957792207792,3.25617063492064
-50,65,3.77162698412698,13.4858189033189
85,60,14.1604166666667,2.22395743145743
-45,25,5.01928571428571,7.67434523809524
75,80,-8.2275468975469,-1.49487554112554
5,80,3.05725108225108,17.0371897546898
50,70,-1.41722222222222,-0.923432539682539
-70,90,11.3,-12.3113888888889
-70,50,5.86077228327228,2.33732142857143
10,85,0.903373015873017,15.7063095238095
0,-20,-2.88114718614719,-16.3996031746032
-60,25,-1.67503968253968,12.4214285714286
-65,-85,-10.6837103174603,13.7448015873016
85,0,-11.6073322510822,12.2595634920635
75,35,-14.5275072150072,10.3053174603175
45,-70,4.92315476190476,-8.36458333333334
30,0,-3.00621933621934,-19.8344642857143
-50,-70,14.787876984127,-9.24296717171718
-25,10,-6.86746031746032,-5.35406746031746
-20,-5,-10.1975198412698,25.7593849206349
-75,-90,-4.33900793650793,5.01734126984127
-10,75,0.0808369408369409,-10.1588888888889
75,-50,9.79513888888889,11.9360714285714
65,0,-8.35220238095238,7.48824675324676
-75,-15,-3.48339285714286,-2.11829365079365
65,-85,3.4918759018759,-9.05603174603175
85,25,-13.9279365079365,9.67492063492063
50,50,-22.7459325396825,17.029246031746
0,-90,0.230598845598846,-12.0230753968254
10,65,-2.50142857142857,-0.380892857142858
40,45,-15.859503968254,-15.1372005772006
-70,85,-14.7767063492064,-2.43988095238095
-80,85,9.78349206349206,-13.2882846320346
-40,35,-5.28151334776335,3.67448412698413
-70,-5,-2.75314935064935,-1.52668262293262
5,-55,7.40529761904762,-7.32501984126984
-50,-15,-6.2425992063492,-12.5512896825397
-80,80,-14.6406944444444,13.2346031746032
-10,-45,2.21174603174603,-23.0747619047619
-60,-25,-2.9719246031746,-23.8590476190476
-75,85,-2.43418650793651,20.7377777777778
0,-70,1.17496031746032,-31.1304684204684
5,10,1.8449512987013,11.4530555555556
55,-55,3.43347582972583,3.60764069264069
45,-90,-4.88569444444444,-13.2439285714286
-45,-75,0.734702380952381,1.19007936507937
50,-80,-5.78779761904762,-9.93622474747475
35,70,1.33031746031746,-6.34994227994228
0,65,0.344047619047619,-19.3989495798319
10,55,-6.47103174603175,7.15267857142857
-75,35,-0.0543452380952373,16.2094642857143
-20,5,-0.61640873015873,2.68436507936508
-60,70,0.252222222222223,7.40410714285715
10,90,-2.25728174603175,-0.392123015873017
55,-30,-4.67900793650794,17.1694642857143
-10,50,-5.99678571428571,-2.16916056166056
-80,20,8.35358585858586,-15.329494949495
-35,60,14.520183982684,-6.74558802308802
5,-10,-3.04289141414141,-14.6697709235209
80,55,-0.28113095238095,1.57142857142857
20,-45,7.96878968253968,-18.7801190476191
45,-30,-5.10994047619048,7.63801587301587
-50,0,-0.420218253968254,0.90811507936508
75,-90,1.94561507936508,1.83746031746032
-25,40,10.9847619047619,-0.678472222222222
-55,75,-11.5389880952381,-10.728253968254
-65,-40,9.49334054834055,-2.65214466089466
50,-70,-5.90541666666667,9.04130952380952
-25,70,-14.7735119047619,-3.96602092352093
-50,-20,-7.77055555555555,18.6020436507937
-40,25,-8.24438492063492,9.45482864357865
-50,-60,-2.71395743145743,-14.8359645909646
85,5,-16.8566865079365,-21.4880555555556
55,-60,-8.50321428571428,4.22938492063492
55,15,4.78672619047619,1.64575396825397
75,-10,23.735312049062,-6.8402380952381
35,60,-24.2334613997114,29.2065674603175
85,-35,3.56823412698413,4.47222222222222
40,75,-8.77573412698413,14.0249801587302
10,70,4.37335317460317,22.0140277777778
80,55,19.2891666666667,5.49400793650794
65,-40,-2.79,16.0281944444444
25,-10,-7.50051587301587,14.7768614718615
60,60,8.89922619047619,-13.7975992063492
-35,-25,-7.19214285714286,7.34662698412698
-15,-25,7.10855158730159,-6.18968253968254
-15,-25,-3.8902380952381,0.160620906870907
-5,55,-5.08303571428571,22.7796626984127
-30,55,3.49635281385282,-0.763309884559885
-25,-30,-3.85412698412699,29.2425793650794
25,-5,-9.99309523809524,-0.516489898989899
65,-25,0.781646825396826,10.51125
85,5,5.34970598845599,-1.83021825396825
-60,5,-0.601190476190476,7.52583333333333
15,-55,-4.87535714285714,-4.03787698412699
80,45,-3.56095238095238,-2.63876984126984
-55,5,-7.52136904761905,-1.39876984126984
65,80,7.66034812409812,12.5575992063492
-60,-20,-8.38688492063492,-11.7898214285714
-80,70,2.79815476190476,-31.6844047619048
-40,75,-2.20166666666667,6.62894841269841
65,-55,10.6658928571429,-3.42384920634921
50,-45,31.3151587301587,-9.63767857142857
50,40,26.8716865079365,-3.38321428571429
35,45,-6.22938492063492,-14.9294444444444
15,45,0.969051226551227,23.7506746031746
60,35,-8.43688492063492,18.7415476190476
-65,45,-1.7208189033189,19.0024603174603
60,15,7.50305555555555,15.7412301587302
0,-80,2.051727994228,-15.2615277777778
-40,-85,-4.49589285714286,-1.68928571428571
30,40,-15.9307431457431,-10.2961868686869
75,35,-5.0668253968254,0.13547619047619
30,-25,0.229087301587303,8.35730158730159
-75,15,-4.50613095238095,4.38738095238095
-85,60,11.2430357142857,-2.52478174603175
15,-75,-5.75513888888889,12.157003968254
-65,-30,-10.1000450937951,-6.78224206349207
65,-15,-0.203075396825396,-7.32134920634921
-30,-60,-7.79900793650794,10.2244246031746
-65,-10,-14.6712355699856,-4.1293253968254
-15,-85,2.27293650793651,23.3892261904762
-85,35,20.6537698412698,-4.12757936507936
-90,40,4.90509920634921,-20.3715223665224
45,60,-1.60122655122655,-3.84101190476191
25,75,1.51371031746032,15.5736507936508
20,75,12.9382142857143,5.70718253968254
-15,-80,7.36234126984127,8.78404942279942
55,-85,2.42900793650794,7.63199675324675
5,-90,3.66815476190476,18.4382305194805
35,0,-14.5242261904762,-7.74543650793651
-40,45,10.1562806637807,-11.3149007936508
30,-65,-6.22257936507937,3.4743253968254
30,-70,3.53464285714286,-8.56855158730159
5,-25,6.41311507936508,-0.560912698412699
-45,-85,-2.89583333333333,11.2050793650794
45,20,-2.79843253968254,14.6650992063492
-70,-45,7.98424603174603,13.4580952380952
25,45,2.08543650793651,5.46230880230881
-90,90,2.4241829004329,-17.8747817460317
60,-80,4.52136904761905,-10.110496031746
-10,-40,4.13871031746032,-10.3495634920635
-15,50,2.09855158730159,6.41984126984127
65,5,-13.434503968254,-8.97970057720058
45,-80,1.75771825396825,7.4001424963925
75,15,-4.7946626984127,1.63755952380952
-55,-55,20.4402380952381,5.79748015873016
-90,-30,25.4816865079365,-11.5423611111111
-45,-30,18.3065277777778,-1.86824494949495
-55,-50,-11.9161111111111,17.4726984126984
-5,45,2.7744246031746,14.4549801587302
65,-30,-13.8424603174603,-3.43305555555556
-30,-5,-6.4611075036075,-5.28271825396826
75,-50,16.9778607503608,5.09087301587302
60,-35,4.75328102453103,15.3944444444444
55,-85,-11.8260317460317,-13.5812445887446
65,5,12.5897817460317,-13.7013293650794
40,25,10.3509126984127,-7.89031926406926
-85,-55,-10.5624675324675,-16.9787301587302
-65,-60,-7.33065476190477,3.24729978354978
40,15,8.52238095238095,-4.21872835497836
35,-60,7.96152777777778,-12.0097817460317
70,55,-28.8104761904762,-11.427996031746
-75,45,4.39779761904762,-6.18099927849928
-80,-70,0.941527777777779,5.47954365079365
50,-15,-3.40496031746032,0.64517857142857
-70,-5,-0.773968253968254,-19.3635317460318
85,-5,13.4220833333333,-3.75944985569986
-60,55,-11.2683134920635,-7.16190476190476
-70,-75,27.6991865079365,3.58232142857143
-50,0,-10.3851388888889,-9.29788059163059
0,-5,-2.43154761904762,-18.3731349206349
-20,0,-0.393214285714285,0.777876984126984
-65,-65,18.3773611111111,-9.2152380952381
15,-65,-2.4884126984127,0.227063492063492
-80,0,19.8632449494949,-10.8655753968254
0,65,-1.87730644355644,-12.4016197691198
-20,65,-5.62146825396826,-12.5967658730159
-10,55,-0.432222222222222,24.4355158730159
80,20,-1.9357683982684,-9.15676587301587
-5,90,0.799246031746032,-19.6293452380952
65,-70,-5.10513167388168,-12.2157738095238
15,55,-2.62251984126984,8.34938492063492
0,10,16.9285696248196,-3.26138888888889
5,45,-1.74884920634921,-1.38932539682539
40,-25,11.5681746031746,0.589940476190476
20,60,2.50026515151515,10.589117965368
-30,25,10.52375,12.9327976190476
-80,-70,-2.97083333333334,-2.09924603174603
5,75,-4.67206349206349,-7.11902777777778
20,55,-1.53607142857143,23.3719841269841
-20,-60,27.4776587301587,4.56652777777778
-40,15,-9.83781746031746,16.8980753968254
60,80,-10.5967658730159,23.2965079365079
-75,50,1.27998015873016,8.02986111111111
-15,-65,-3.42503968253968,3.16946067821068
15,80,5.02208333333333,15.7897817460317
-60,-10,2.03964285714286,7.09630952380952
25,35,3.8996626984127,-4.47190018315018
-55,-35,-4.05128968253968,-17.2984126984127
35,-75,18.4527579365079,4.13337662337662
45,40,9.79273809523809,-5.57944444444445
75,10,-14.2695238095238,-3.83815476190476
65,0,-1.92785714285714,1.99045634920635
-45,20,-13.3968037518038,6.66617063492063
-10,-85,7.1134126984127,20.7654365079365
-65,-70,4.09801587301587,10.8552218614719
10,-60,-2.02577380952381,-1.3755753968254
20,10,-1.16388888888889,5.33930555555556
-70,-25,2.20571428571429,0.662281746031746
0,25,-1.47146464646465,-5.59218253968254
-25,25,19.8214808802309,-5.5998575036075
25,-25,7.74281746031746,-13.395753968254
-35,-75,-23.2771031746032,12.8012896825397
55,-5,-2.69535714285714,-4.02519841269841
40,-30,-6.20871031746032,11.2947222222222
15,-5,5.3666341991342,15.9312896825397
50,-5,-0.39402417027417,-35.8397781385281
85,85,-8.81551587301588,9.17628968253968
65,55,8.27406746031746,1.28253968253968
5,20,6.42680555555556,11.06375
-10,0,-11.104503968254,-5.88134920634921
-25,-50,-2.22767857142857,-10.9526154401154
-55,-25,-0.118194444444445,-15.1143849206349
-20,-65,16.6690476190476,1.87616341991342
-55,55,-0.747579365079366,-9.8436507936508
5,0,-0.293948412698413,-16.578244949495
-30,-90,13.4629365079365,10.314246031746
-75,50,10.5106746031746,-2.69904761904762
15,-35,-2.08060786435786,-36.3314880952381
-75,-40,-8.99946428571429,2.25087301587302
75,50,4.81503968253968,12.1798412698413
-45,-35,4.38498015873016,-0.539922161172163
10,5,1.34111111111111,3.6272619047619
-20,10,9.50771825396825,29.2379545454545
-85,-60,-27.3037698412698,-7.05670634920635
15,35,-0.496388888888889,17.7256944444444
-70,-85,4.1586507936508,4.1821626984127
90,-90,8.71708333333334,1.82055555555556
-10,50,0.987222222222223,-1.28505952380953
40,45,6.10342352092352,-2.78242063492063
-85,-90,4.47748015873016,6.79378968253969
65,5,-0.0284523809523809,22.831626984127
-40,20,0.852242063492064,2.93988095238095
45,50,-0.445238095238094,0.327943722943723
65,-20,4.07069444444444,-12.0674729437229
75,20,3.05342712842713,1.61107142857143
90,55,16.8637301587302,-4.52065476190476
-5,60,1.40345238095238,-0.547007575757577
-40,-60,-23.4607738095238,-11.6805357142857
20,50,-4.98396825396825,26.6161507936508
25,50,-2.30241522366522,-11.2314377289377
50,-70,-1.29702380952381,19.8824007936508
50,-90,-6.11117063492064,-9.32202380952381
45,-75,6.13420634920635,0.144007936507935
65,40,13.2383134920635,21.6981944444444
-25,0,-3.39087301587302,-1.6460119047619
10,65,5.80267857142857,26.8850595238095
-25,-75,-12.5358531746032,9.53863095238095
-15,45,-6.89055555555556,2.95186507936508
85,90,31.332996031746,-6.26795634920635
60,55,23.230376984127,5.8668253968254
90,-5,5.24569083694084,-2.86327380952381
10,60,3.92775793650793,9.46980158730159
30,-30,-14.9219246031746,24.0437301587302
-80,-25,-17.5375396825397,-2.99277777777778
40,-75,2.16287698412698,-9.66320165945166
-15,25,-2.5918253968254,18.7726785714286
-70,65,1.68843253968254,2.14549603174603
20,15,-2.19033189033189,16.7038798701299
50,-20,5.74573412698413,29.4797023809524
-20,50,-3.83507936507936,-7.84253968253968
45,-50,29.5788095238095,6.53319444444445
-65,80,6.09111111111111,-16.3100198412698
90,0,-15.1500595238095,1.99909632034632
-20,-90,-2.82918650793651,12.6040277777778
-20,0,-15.498373015873,-0.389900793650794
-80,5,13.1978571428571,-3.72946428571429
0,5,-1.90481661856662,-6.28206349206349
-25,-10,-2.1687950937951,28.4087896825397
-5,25,0.758028499278499,-14.1274007936508
80,60,-2.60517857142857,17.660496031746
85,-15,-16.4338095238095,-8.29626984126985
85,-5,-18.8037698412698,-4.33587301587302
65,-85,-7.68589285714286,5.38561507936508
0,-65,9.62089285714286,-5.09720238095238
-65,-45,-15.166369047619,-13.6567857142857
-60,60,-21.2610515873016,0.874563492063492
-85,-25,3.97914321789322,-6.67339285714285
60,40,-18.9545490620491,2.43907106782107
-50,-90,-6.32684523809524,2.53990079365079
-85,40,16.6997817460317,-0.678878066378064
15,-50,1.69444444444445,-2.95452380952381
-40,-60,25.962876984127,-8.21577380952381
45,25,6.64823412698413,3.02328282828283
-20,75,-5.55003968253968,1.01222222222222
25,-25,-1.56666666666667,-11.032380952381
-10,55,-5.03815476190476,10.8763888888889
10,90,4.77040404040404,4.83583333333333
-60,45,11.3835714285714,9.39690476190476
-20,45,-13.5818452380952,-13.9533134920635
75,60,17.5317893217893,24.4718849206349
55,-50,1.89352092352093,14.8221428571428
-40,85,7.27702380952381,-15.4042297979798
-85,-45,-10.9323611111111,6.07619047619048
5,-85,-7.15535714285714,14.8935642135642
60,45,35.618253968254,2.02422619047619
-90,-75,-20.6124603174603,14.0105952380952
60,-55,2.36109126984127,-5.27152777777778
45,75,-11.2904761904762,20.6098611111111
30,-55,-19.0232738095238,10.5904761904762
40,-90,-1.40702200577201,-4.84392857142857
-20,40,-3.1271626984127,3.71992063492063
-75,70,-7.03083333333333,-9.06849206349206
70,-50,13.2003896103896,21.1801208513709
-45,-75,4.41906746031746,-7.8453373015873
25,30,9.09492063492064,-6.98125
30,-75,1.56920634920635,-5.55490079365079
15,45,6.26103174603175,36.7727417027417
-90,55,-1.88098665223665,-4.47269841269841
-20,50,2.61670995670996,6.7364880952381
-45,0,-18.7242063492064,-12.4877182539683
-60,-70,20.9199007936508,-4.75287698412698
35,-35,-6.54638888888889,2.54172619047619
40,0,-2.47702380952381,7.64075396825397
30,85,-3.17914682539683,-8.40900793650794
75,-5,-0.561679292929294,-10.9216017316017
5,80,14.9512301587302,-3.96236111111111
-25,70,4.69930555555556,10.8962698412698
-5,60,0.885059523809524,-7.70138888888889
45,-25,-1.62345238095238,-9.39918650793651
65,-20,5.87791666666666,16.5946446608947
30,30,-8.35551587301588,0.416130952380953
0,-80,-3.21366883116883,-21.3121928643252
10,60,-5.97119588744589,15.9196626984127
90,50,0.229662698412699,-0.814085497835499
20,30,-10.6193037518038,-1.13212301587302
-40,40,-5.47957070707071,-18.4743253968254
-20,-5,-12.7366865079365,12.2301785714286
-70,75,-12.44,-5.51588564213564
-25,65,9.99472222222222,5.97559523809524
70,-15,-11.6635912698413,1.29260101010101
-30,30,-6.09416666666667,3.51174783549784
-30,15,-17.4523611111111,-4.70069444444444
65,40,3.07178571428571,-7.32299603174603
-30,0,8.91773809523809,-2.94654761904762
-40,-35,11.5633134920635,-10.0003571428571
90,-40,-10.7572420634921,18.0968849206349
0,90,2.3334126984127,-3.92104012817248
-50,35,17.0946031746032,-5.28829365079365
20,65,-6.82103715728716,8.27662698412699
80,-25,-3.00087301587302,-3.11200396825397
0,-45,-0.502261904761906,-5.59789682539683
-75,-10,-10.1700541125541,-12.0743452380952
10,85,1.51968975468976,1.75996031746032
-5,10,-0.771008297258297,2.22071428571429
-25,-80,-11.8099404761905,6.48910714285714
-20,-50,-3.28039682539683,0.809583333333334
-5,0,-1.7321626984127,-32.1426785714286
-25,-65,-0.00535714285714317,10.0811904761905
-35,-60,-12.0097420634921,-12.0187896825397
-65,80,-8.01839285714286,-11.2280158730159
25,-5,-12.1740728715729,-14.7963095238095
80,-45,26.1097420634921,-4.35359126984127
-50,10,3.64204365079365,3.18922619047619
45,45,-15.614880952381,-8.81132936507937
60,-30,-5.74039682539683,-9.12085317460317
20,-5,1.2380753968254,-11.3924206349206
-15,5,-6.5174007936508,-23.035873015873
-60,55,-15.9660515873016,27.3236742424242
75,30,6.6411507936508,14.83318001443
-40,70,0.88765873015873,8.56490079365079
-65,5,2.35974206349206,-20.0910119047619
65,-90,8.84055555555555,-18.9348611111111
10,0,-4.82255952380953,2.29287698412699
-80,-60,-11.8050992063492,-21.626369047619
-75,5,-18.0828968253968,8.87376984126984
80,30,-8.66974206349206,8.93079365079365
55,-45,-33.0671626984127,7.05628968253968
60,-50,13.6365818903319,6.89678571428572
-40,-55,-3.91740079365079,10.0202579365079
75,-15,15.2511507936508,12.0714285714286
60,60,13.1965674603175,0.47288961038961
70,20,9.36829365079365,6.65142857142857
0,30,0.326157407407407,14.8747298534799
20,-20,2.57946789321789,11.811369047619
15,55,0.910972222222222,1.98885378510378
-20,-35,10.4331746031746,17.2910101010101
65,50,-8.29255952380952,-4.83638888888889
45,-65,13.3603373015873,-8.34496031746032
-60,85,-12.3341468253968,-13.8797619047619
0,-25,8.98549603174603,-6.78860389610389
85,65,7.91418650793651,2.2806746031746
60,0,12.9738095238095,9.52505952380952
-70,20,-7.35450396825397,11.08375
-5,5,-4.83146825396825,22.9960317460317
-25,70,13.1517658730159,6.37017135642136
-45,-70,6.83319444444445,-8.33291666666667
85,-55,-0.647142857142857,-2.07121031746032
-90,-55,7.25533730158731,6.75476190476191
-45,-20,-3.00059523809524,4.94444444444444
-15,-50,-2.5952380952381,-3.51186507936508
-75,-35,4.34382936507937,20.3709722222222
10,20,-3.91498015873016,11.3944444444444
-55,70,11.155873015873,-4.29651515151515
-40,60,3.43549603174603,-7.81585317460317
90,0,-0.755555555555556,-11.0205555555556
80,80,6.45664682539682,-0.93875
-55,-25,4.70513888888889,-3.23559523809524
-80,20,5.97402777777778,-1.87960317460317
65,-80,-3.61936507936508,-6.90853174603175
80,35,10.7142658730159,-8.10918650793651
-90,90,16.9196428571429,16.1122619047619
15,75,-1.59640873015873,6.07861111111111
-85,25,0.940456349206349,2.41713383838384
80,45,-9.35482142857143,18.3209920634921
-85,55,-3.36293650793651,2.36236111111111
-50,-55,4.61021825396826,-9.59779761904762
20,-70,-8.56450396825397,5.65738095238095
-80,-85,12.3679761904762,13.0642063492063
-85,-75,-10.5943650793651,7.4043253968254
90,-40,1.03399350649351,8.61289682539683
70,75,4.11761904761905,-2.28861111111111
30,70,-1.98621031746032,-20.8006150793651
-30,25,10.604503968254,18.2949693362193
75,5,-10.566617965368,-13.4974801587302
-40,20,-7.42561507936508,28.2866468253968
-80,-45,-5.36242063492064,3.50253968253969
40,70,4.70412698412698,-3.65847222222222
55,50,-2.39839285714286,10.3844841269841
60,30,-17.7897222222222,-10.7932341269841
30,-45,2.29609126984127,-14.235496031746
-75,5,-11.5072619047619,-2.07029761904762
20,-90,15.0711507936508,-6.79630952380953
55,75,3.42059523809524,-0.109175685425686
85,-90,-26.8747510822511,5.43823412698413
50,-30,-23.6936652236652,-9.57871031746032
70,5,2.19271825396825,9.07662698412698
-25,55,-11.5401785714286,2.0247619047619
5,-75,1.39914682539683,-6.0306746031746
30,-85,7.51619047619048,13.0046031746032
75,60,-0.332003968253968,15.287996031746
-90,-60,-2.20934704184704,-16.5219047619048
-80,35,-7.49499098124098,14.2051785714286
-10,85,-0.155297619047619,29.5805212842713
20,-45,-1.0258170995671,-13.6589087301587
85,-40,1.0953373015873,6.7324007936508
20,-75,-2.50958152958153,-9.06037698412699
-10,-5,-1.58474206349206,-10.2403373015873
-55,-80,5.57422619047619,-9.10757575757576
-75,-70,4.20305555555556,1.26296536796537
70,-35,-2.52386904761905,-12.9700396825397
-5,-70,3.13761544011544,-25.7659157509158
85,45,7.77255952380953,11.2293777056277
65,-35,-1.4415873015873,-15.2437139249639
-70,65,7.95835317460318,-20.7588888888889
15,0,13.5296626984127,5.63069444444445
-20,-50,3.04815476190476,-18.2825
-10,-5,-6.28672799422799,-17.7897420634921
20,85,2.66513888888889,-11.5237896825397
-80,-40,4.03369047619048,-4.08861111111111
45,-75,-6.14176587301587,8.3652380952381
-20,25,1.4490873015873,40.0631944444444
-25,65,-0.581011904761907,0.42265873015873
35,-80,-0.580436507936509,-4.19963564213564
90,-25,18.5914880952381,-6.29452380952381
90,25,-2.56914682539682,7.67478174603174
-45,85,1.28753968253968,-8.52611111111111
-10,20,-9.86299603174604,-4.96816738816739
-85,60,7.12064393939394,-0.75813492063492
50,30,32.9543614718615,-12.6244642857143
-15,-60,0.660218253968255,2.7265873015873
40,20,-3.58420634920635,-9.95876984126984
35,25,21.7707142857143,17.5033080808081
25,80,-2.49634920634921,-11.1261111111111
35,-5,-5.6190873015873,-14.1072817460317
